InvoiceNo,InvoiceDate,CustomerID,ProductID,Quantity,UnitPrice,TotalAmount
INV0001564,11/27/2024,C0610,P035,5,159.09,795.45
INV0001565,11/11/2023,C0062,P039,1,38.83,38.83
INV0001566,5/8/2025,C1067,P065,3,127.04,381.12
INV0001567,5/17/2025,C0908,P077,3,825.61,2476.83
INV0001568,1/9/2025,C1660,P071,4,38.6,154.4
INV0001569,12/6/2024,C0878,P080,4,1674.29,6697.16
INV0001570,11/15/2024,C1721,P024,3,37.59,112.77
INV0001571,7/20/2024,C0952,P032,4,2107.87,8431.48
INV0001572,1/10/2024,C1726,P054,5,187.68,938.4
INV0001573,2/14/2025,C1352,P071,4,38.6,154.4
INV0001574,1/9/2024,C0339,P063,3,1819.9,5459.7
INV0001575,1/19/2024,C0808,P026,4,15.09,60.36
INV0001576,2/11/2024,C0487,P007,3,1171.1,3513.3
INV0001577,9/23/2024,C0625,P034,2,383.59,767.18
INV0001578,2/24/2025,C0064,P052,2,54.83,109.66
INV0001579,11/5/2023,C1298,P023,2,671.66,1343.32
INV0001580,4/23/2025,C0123,P078,5,663.96,3319.8
INV0001581,11/20/2023,C0089,P011,2,49.79,99.58
INV0001582,3/7/2025,C0418,P037,2,1471.13,2942.26
INV0001583,7/6/2024,C0288,P023,3,671.66,2014.98
INV0001584,8/18/2024,C0953,P024,4,37.59,150.36
INV0001585,3/24/2024,C1417,P044,1,29.11,29.11
INV0001586,2/17/2024,C0109,P061,5,341.1,1705.5
INV0001587,5/8/2025,C1377,P051,1,45.11,45.11
INV0001588,6/19/2024,C0384,P015,3,79.62,238.86
INV0001589,8/28/2024,C0695,P038,5,2331.73,11658.65
INV0001590,8/2/2024,C0555,P026,1,15.09,15.09
INV0001591,4/2/2025,C1012,P066,1,18.45,18.45
INV0001592,5/22/2025,C1411,P049,2,1790.33,3580.66
INV0001593,8/12/2024,C0007,P021,3,371.86,1115.58
INV0001594,2/6/2024,C1150,P041,2,428.55,857.1
INV0001595,4/30/2025,C1465,P061,4,341.1,1364.4
INV0001596,11/30/2024,C1256,P013,1,35.78,35.78
INV0001597,10/1/2024,C1903,P016,3,1146.85,3440.55
INV0001598,8/16/2024,C0218,P005,3,9.36,28.08
INV0001599,4/8/2024,C0025,P043,5,832.69,4163.45
INV0001600,12/2/2024,,,2,8.15,16.3
INV0001601,7/29/2024,C0067,P056,3,71.66,214.98
INV0001602,1/11/2024,C1065,P028,5,106.3,531.5
INV0001603,11/6/2024,C0132,P047,3,1479.53,4438.59
INV0001604,3/31/2024,C0524,P023,4,671.66,2686.64
INV0001605,5/18/2025,C1349,P071,3,38.6,115.8
INV0001606,1/6/2024,C0107,P024,3,37.59,112.77
INV0001607,8/31/2023,C0729,P025,3,1008.24,3024.72
INV0001608,6/11/2025,C1350,P042,1,25.06,25.06
INV0001609,7/8/2024,C0159,P016,1,1146.85,1146.85
INV0001610,4/7/2025,C1253,P012,1,81.26,81.26
INV0001611,5/29/2025,C0322,P001,5,766.52,3832.6
INV0001612,3/23/2024,C0471,P044,4,29.11,116.44
INV0001613,11/30/2023,C0508,P035,1,159.09,159.09
INV0001614,1/28/2025,C1870,P028,5,106.3,531.5
INV0001615,12/11/2023,C1355,P049,1,1790.33,1790.33
INV0001616,7/10/2025,C1014,P049,5,1790.33,8951.65
INV0001617,2/6/2024,C0314,P056,5,71.66,358.3
INV0001618,4/20/2024,C1899,P080,3,1674.29,5022.87
INV0001619,6/1/2025,C1193,P002,4,2202.24,8808.96
INV0001620,10/30/2023,C1264,P030,4,8.15,32.6
INV0001621,7/15/2024,C0293,P043,2,832.69,1665.38
INV0001622,6/2/2024,C1684,P027,3,1457.71,4373.13
INV0001623,9/18/2024,C1911,P009,5,661.99,3309.95
INV0001624,3/8/2024,C1275,P020,2,746.91,1493.82
INV0001625,11/14/2023,C0523,P043,2,832.69,1665.38
INV0001626,10/13/2024,C0454,P064,2,1264.97,2529.94
INV0001627,8/27/2024,C1892,P039,3,38.83,116.49
INV0001628,5/8/2024,C1347,P033,4,15.22,60.88
INV0001629,10/5/2023,C0883,P012,1,81.26,81.26
INV0001630,7/20/2025,C0730,P039,3,38.83,116.49
INV0001631,2/20/2024,C0405,P013,5,35.78,178.9
INV0001632,6/5/2024,C0714,P045,4,727.33,2909.32
INV0001633,6/1/2024,C0723,P019,5,42.98,214.9
INV0001634,11/5/2024,C1167,P026,3,15.09,45.27
INV0001635,5/23/2024,C0685,P010,5,465.52,2327.6
INV0001636,4/20/2025,C0837,P002,4,2202.24,8808.96
INV0001637,11/29/2023,C0913,P029,5,905.27,4526.35
INV0001638,6/3/2024,C0397,P058,4,19.95,79.8
INV0001639,8/26/2023,C0697,P076,2,239.87,479.74
INV0001640,6/22/2025,C0879,P012,1,81.26,81.26
INV0001641,11/10/2024,C1139,P029,5,905.27,4526.35
INV0001642,2/2/2025,C1429,P071,1,38.6,38.6
INV0001643,4/9/2024,C1365,P046,1,255.6,255.6
INV0001644,3/8/2024,C0727,P045,2,727.33,1454.66
INV0001645,8/13/2024,C0688,P047,2,1479.53,2959.06
INV0001646,11/7/2024,C0658,P047,4,1479.53,5918.12
INV0001647,7/28/2025,C0491,P002,3,2202.24,6606.72
INV0001648,12/2/2024,C1467,P049,3,1790.33,5370.99
INV0001649,5/19/2024,C1659,P032,4,2107.87,8431.48
INV0001650,10/17/2023,C0325,P047,2,1479.53,2959.06
INV0001651,7/22/2025,C0438,P006,4,1118.54,4474.16
INV0001652,2/10/2024,C1564,P052,4,54.83,219.32
INV0001653,8/25/2023,C0781,P034,1,383.59,383.59
INV0001654,8/16/2025,C0753,P018,5,301.85,1509.25
INV0001655,11/8/2023,C1243,P080,5,1674.29,8371.45
INV0001656,5/25/2025,C0957,P003,1,64.03,64.03
INV0001657,3/16/2024,C1334,P079,3,453.25,1359.75
INV0001658,12/13/2023,C1755,P032,5,2107.87,10539.35
INV0001659,9/2/2024,C1434,P029,3,905.27,2715.81
INV0001660,7/20/2025,C0851,P078,4,663.96,2655.84
INV0001661,4/7/2024,C0716,P008,4,403.58,1614.32
INV0001662,5/20/2024,C0573,P055,3,918.47,2755.41
INV0001663,3/10/2024,C1836,P068,4,1594.04,6376.16
INV0001664,12/19/2024,C1105,P049,5,1790.33,8951.65
INV0001665,2/3/2025,C0347,P010,3,465.52,1396.56
INV0001666,2/13/2025,C0381,P014,5,388.53,1942.65
INV0001667,12/16/2024,C0215,P003,5,64.03,320.15
INV0001668,7/31/2025,C1965,P049,4,1790.33,7161.32
INV0001669,10/24/2023,C0436,P020,4,746.91,2987.64
INV0001670,1/27/2024,C1809,P038,4,2331.73,9326.92
INV0001671,6/24/2024,C1090,P018,4,301.85,1207.4
INV0001672,10/26/2023,C0134,P076,3,239.87,719.61
INV0001673,12/31/2023,C1622,P013,1,35.78,35.78
INV0001674,3/8/2025,C0292,P032,1,2107.87,2107.87
INV0001675,8/30/2024,C1611,P077,3,825.61,2476.83
INV0001676,8/24/2024,C0117,P058,3,19.95,59.85
INV0001677,11/13/2024,C1550,P012,5,81.26,406.3
INV0001678,4/20/2024,C1980,P065,1,127.04,127.04
INV0001679,11/6/2024,C1226,P037,1,1471.13,1471.13
INV0001680,2/7/2025,C1654,P067,2,1157.93,2315.86
INV0001681,11/24/2024,C1735,P011,2,49.79,99.58
INV0001682,11/23/2024,C1470,P012,4,81.26,325.04
INV0001683,7/8/2024,C1409,P062,5,24.32,121.6
INV0001684,9/29/2023,C0534,P030,3,8.15,24.45
INV0001685,12/7/2023,C0966,P028,4,106.3,425.2
INV0001686,11/18/2023,C1726,P064,5,1264.97,6324.85
INV0001687,8/8/2024,C0203,P027,3,1457.71,4373.13
INV0001688,10/21/2024,C0740,P050,5,717.44,3587.2
INV0001689,12/1/2024,C0311,P015,3,79.62,238.86
INV0001690,4/5/2024,C0196,P047,4,1479.53,5918.12
INV0001691,5/12/2024,C1916,P053,3,640.22,1920.66
INV0001692,3/30/2024,C0434,P003,2,64.03,128.06
INV0001693,7/30/2024,C1466,P010,4,465.52,1862.08
INV0001694,5/15/2025,C0602,P038,3,2331.73,6995.19
INV0001695,12/14/2023,C0644,P022,5,838.55,4192.75
INV0001696,11/21/2024,C0447,P080,5,1674.29,8371.45
INV0001697,11/4/2024,C0882,P010,5,465.52,2327.6
INV0001698,6/14/2024,C1198,P018,4,301.85,1207.4
INV0001699,11/17/2024,C0222,P022,4,838.55,3354.2
INV0001700,6/4/2025,C0919,P002,3,2202.24,6606.72
INV0001701,3/21/2025,C0906,P035,3,159.09,477.27
INV0001702,4/21/2024,C0909,P042,5,25.06,125.3
INV0001703,1/17/2025,C0793,P040,4,621.13,2484.52
INV0001704,10/15/2024,C1664,P008,4,403.58,1614.32
INV0001705,7/23/2025,C1451,P068,5,1594.04,7970.2
INV0001706,12/8/2023,C1486,P070,5,45.31,226.55
INV0001707,4/23/2024,C0671,P011,4,49.79,199.16
INV0001708,8/25/2024,C0968,P019,1,42.98,42.98
INV0001709,5/3/2025,C0466,P061,1,341.1,341.1
INV0001710,4/1/2024,C1576,P008,2,403.58,807.16
INV0001711,12/27/2024,C1691,P021,4,371.86,1487.44
INV0001712,5/19/2025,C1775,P069,2,466.09,932.18
INV0001713,7/3/2025,C1806,P037,3,1471.13,4413.39
INV0001714,4/22/2024,C0581,P004,2,522.46,1044.92
INV0001715,5/9/2024,C0233,P063,5,1819.9,9099.5
INV0001716,3/17/2025,C1686,P042,5,25.06,125.3
INV0001717,3/19/2024,C1586,P051,2,45.11,90.22
INV0001718,1/14/2025,C0259,P045,4,727.33,2909.32
INV0001719,11/2/2024,C0116,P076,2,239.87,479.74
INV0001720,10/9/2023,C0712,P075,3,95.97,287.91
INV0001721,9/5/2023,C1880,P058,5,19.95,99.75
INV0001722,3/20/2024,C1599,P021,4,371.86,1487.44
INV0001723,12/3/2023,C0769,P046,3,255.6,766.8
INV0001724,5/4/2024,C1061,P075,1,95.97,95.97
INV0001725,6/10/2024,C1775,P050,2,717.44,1434.88
INV0001726,3/27/2024,C1844,P075,5,95.97,479.85
INV0001727,3/21/2024,C1466,P039,4,38.83,155.32
INV0001728,9/13/2023,C0739,P005,2,9.36,18.72
INV0001729,2/20/2025,C1954,P054,5,187.68,938.4
INV0001730,1/10/2024,C0341,P013,3,35.78,107.34
INV0001731,11/23/2023,C1077,P054,1,187.68,187.68
INV0001732,2/24/2024,C0588,P020,5,746.91,3734.55
INV0001733,5/14/2025,C1080,P059,3,414.05,1242.15
INV0001734,1/9/2025,C1231,P030,4,8.15,32.6
INV0001735,10/2/2023,C0985,P061,1,341.1,341.1
INV0001736,3/14/2024,C1411,P080,3,1674.29,5022.87
INV0001737,7/8/2024,C0692,P020,1,746.91,746.91
INV0001738,9/18/2023,C0679,P080,5,1674.29,8371.45
INV0001739,12/21/2023,C1240,P023,4,671.66,2686.64
INV0001740,2/29/2024,C1523,P019,1,42.98,42.98
INV0001741,4/22/2024,C1219,P009,4,661.99,2647.96
INV0001742,8/11/2025,C1912,P027,1,1457.71,1457.71
INV0001743,1/4/2024,C1641,P053,3,640.22,1920.66
INV0001744,4/14/2024,C0085,P019,4,42.98,171.92
INV0001745,5/22/2024,C1931,P046,4,255.6,1022.4
INV0001746,1/13/2024,C1930,P006,5,1118.54,5592.7
INV0001747,6/18/2024,C0413,P046,2,255.6,511.2
INV0001748,1/19/2025,C1791,P043,5,832.69,4163.45
INV0001749,5/29/2024,C1182,P034,1,383.59,383.59
INV0001750,2/10/2025,C0522,P077,4,825.61,3302.44
INV0001751,8/26/2023,C0228,P051,5,45.11,225.55
INV0001752,7/16/2024,C0976,P014,4,388.53,1554.12
INV0001753,5/25/2025,C1513,P022,3,838.55,2515.65
INV0001754,5/3/2025,C0580,P037,2,1471.13,2942.26
INV0001755,11/14/2023,C0667,P067,2,1157.93,2315.86
INV0001756,1/12/2024,C1770,P015,4,79.62,318.48
INV0001757,5/23/2024,C1795,P040,4,621.13,2484.52
INV0001758,10/16/2024,C0080,P035,5,159.09,795.45
INV0001759,2/6/2025,C0656,P006,2,1118.54,2237.08
INV0001760,2/9/2025,C1520,P014,3,388.53,1165.59
INV0001761,1/31/2024,C1392,P063,5,1819.9,9099.5
INV0001762,6/23/2025,C0183,P068,4,1594.04,6376.16
INV0001763,4/14/2025,C1253,P060,2,48.02,96.04
INV0001764,2/7/2024,C0034,P064,3,1264.97,3794.91
INV0001765,6/15/2024,C0239,P021,1,371.86,371.86
INV0001766,1/29/2025,C1505,P015,5,79.62,398.1
INV0001767,11/17/2024,C0234,P013,4,35.78,143.12
INV0001768,5/10/2025,C0192,P050,5,717.44,3587.2
INV0001769,5/26/2025,C0884,P016,2,1146.85,2293.7
INV0001770,5/28/2025,C1183,P074,4,1335.23,5340.92
INV0001771,3/27/2024,C0291,P010,3,465.52,1396.56
INV0001772,3/12/2025,C0438,P023,5,671.66,3358.3
INV0001773,6/14/2024,C1127,P036,5,505.91,2529.55
INV0001774,1/27/2025,C0743,P008,1,403.58,403.58
INV0001775,4/25/2025,C0747,P016,3,1146.85,3440.55
INV0001776,12/29/2023,C0881,P052,2,54.83,109.66
INV0001777,6/3/2025,C0060,P011,5,49.79,248.95
INV0001778,9/2/2024,C1485,P018,2,301.85,603.7
INV0001779,3/16/2024,C1508,P062,3,24.32,72.96
INV0001780,11/21/2023,C0243,P007,3,1171.1,3513.3
INV0001781,4/6/2025,C0277,P044,5,29.11,145.55
INV0001782,6/17/2025,C1952,P005,3,9.36,28.08
INV0001783,2/5/2025,C1416,P048,4,1036.36,4145.44
INV0001784,3/27/2024,C0823,P076,4,239.87,959.48
INV0001785,5/3/2025,C1823,P034,1,383.59,383.59
INV0001786,6/15/2025,C1253,P030,4,8.15,32.6
INV0001787,3/18/2025,C0944,P065,3,127.04,381.12
INV0001788,8/13/2025,C0380,P073,1,42.69,42.69
INV0001789,4/21/2025,C1100,P046,3,255.6,766.8
INV0001790,10/4/2023,C1520,P076,2,239.87,479.74
INV0001791,7/11/2024,C0900,P064,1,1264.97,1264.97
INV0001792,7/2/2024,C1843,P070,5,45.31,226.55
INV0001793,3/9/2025,C1185,P001,5,766.52,3832.6
INV0001794,4/26/2024,C1127,P071,3,38.6,115.8
INV0001795,12/25/2024,C0279,P073,2,42.69,85.38
INV0001796,9/16/2024,C0365,P004,4,522.46,2089.84
INV0001797,8/22/2024,C1043,P026,1,15.09,15.09
INV0001798,7/21/2024,C0026,P031,4,956.84,3827.36
INV0001799,12/30/2023,C0334,P047,1,1479.53,1479.53
INV0001800,9/2/2024,C1864,P019,3,42.98,128.94
INV0001801,12/23/2024,C1223,P073,2,42.69,85.38
INV0001802,11/11/2023,C1782,P023,5,671.66,3358.3
INV0001803,6/20/2024,C1590,P062,1,24.32,24.32
INV0001804,7/11/2025,C1025,P076,2,239.87,479.74
INV0001805,2/1/2025,C1371,P079,3,453.25,1359.75
INV0001806,9/17/2023,C1443,P022,4,838.55,3354.2
INV0001807,10/9/2023,C0361,P045,3,727.33,2181.99
INV0001808,2/5/2024,C0704,P016,5,1146.85,5734.25
INV0001809,12/20/2023,C1517,P051,4,45.11,180.44
INV0001810,10/30/2023,C1829,P053,5,640.22,3201.1
INV0001811,10/2/2023,C0941,P019,2,42.98,85.96
INV0001812,11/7/2024,C0864,P069,5,466.09,2330.45
INV0001813,6/13/2025,C0443,P023,3,671.66,2014.98
INV0001814,4/29/2025,C0797,P069,1,466.09,466.09
INV0001815,12/24/2024,C1155,P020,5,746.91,3734.55
INV0001816,8/6/2024,C1023,P074,4,1335.23,5340.92
INV0001817,11/25/2024,C0862,P058,5,19.95,99.75
INV0001818,4/8/2024,C1675,P024,3,37.59,112.77
INV0001819,5/2/2025,C0816,P014,5,388.53,1942.65
INV0001820,10/17/2023,C0221,P026,5,15.09,75.45
INV0001821,4/23/2025,C1880,P052,4,54.83,219.32
INV0001822,4/6/2025,C0994,P057,3,1318.78,3956.34
INV0001823,12/1/2024,C0020,P034,1,383.59,383.59
INV0001824,7/31/2025,C1796,P056,5,71.66,358.3
INV0001825,2/11/2025,C1902,P057,1,1318.78,1318.78
INV0001826,11/18/2023,C1569,P059,2,414.05,828.1
INV0001827,9/10/2023,C0371,P007,2,1171.1,2342.2
INV0001828,5/1/2024,C1483,P064,3,1264.97,3794.91
INV0001829,12/14/2024,C0798,P014,1,388.53,388.53
INV0001830,1/7/2025,C1666,P058,5,19.95,99.75
INV0001831,7/5/2025,C0886,P006,1,1118.54,1118.54
INV0001832,7/5/2025,C0821,P050,4,717.44,2869.76
INV0001833,5/27/2025,C1459,P011,1,49.79,49.79
INV0001834,3/4/2025,C1031,P022,3,838.55,2515.65
INV0001835,1/29/2024,C0478,P029,3,905.27,2715.81
INV0001836,1/31/2025,C1270,P071,2,38.6,77.2
INV0001837,8/29/2024,C1935,P020,5,746.91,3734.55
INV0001838,10/2/2024,C1390,P048,1,1036.36,1036.36
INV0001839,3/12/2024,C0506,P045,4,727.33,2909.32
INV0001840,3/28/2024,C1190,P013,2,35.78,71.56
INV0001841,3/28/2025,C0539,P046,2,255.6,511.2
INV0001842,8/31/2024,C0549,P041,5,428.55,2142.75
INV0001843,10/29/2024,C1547,P040,4,621.13,2484.52
INV0001844,12/6/2023,C0620,P007,4,1171.1,4684.4
INV0001845,9/8/2023,C1241,P016,1,1146.85,1146.85
INV0001846,2/16/2025,C0781,P057,1,1318.78,1318.78
INV0001847,6/4/2024,C0048,P003,1,64.03,64.03
INV0001848,4/16/2024,C1809,P080,1,1674.29,1674.29
INV0001849,4/6/2025,C1698,P036,4,505.91,2023.64
INV0001850,12/10/2023,C1099,P003,1,64.03,64.03
INV0001851,6/7/2025,C1650,P051,4,45.11,180.44
INV0001852,2/7/2025,C0620,P019,4,42.98,171.92
INV0001853,7/14/2025,C0432,P047,2,1479.53,2959.06
INV0001854,4/17/2024,C0752,P046,1,255.6,255.6
INV0001855,6/12/2025,C1365,P019,1,42.98,42.98
INV0001856,10/23/2023,C0841,P066,1,18.45,18.45
INV0001857,4/11/2025,C1851,P064,2,1264.97,2529.94
INV0001858,1/29/2024,C1647,P031,1,956.84,956.84
INV0001859,7/11/2024,C0359,P038,5,2331.73,11658.65
INV0001860,7/14/2025,C1441,P073,5,42.69,213.45
INV0001861,3/5/2025,C0941,P070,1,45.31,45.31
INV0001862,10/28/2024,C1455,P014,1,388.53,388.53
INV0001863,11/19/2024,C0199,P060,5,48.02,240.1
INV0001864,2/23/2024,C1550,P065,1,127.04,127.04
INV0001865,2/12/2024,C1047,P039,5,38.83,194.15
INV0001866,6/22/2024,C0549,P073,3,42.69,128.07
INV0001867,9/10/2023,C0894,P066,5,18.45,92.25
INV0001868,8/24/2023,C0087,P070,2,45.31,90.62
INV0001869,1/24/2024,C0405,P062,2,24.32,48.64
INV0001870,4/7/2025,C0766,P069,3,466.09,1398.27
INV0001871,7/29/2024,C1505,P064,2,1264.97,2529.94
INV0001872,7/7/2025,C0010,P061,4,341.1,1364.4
INV0001873,11/25/2023,C0799,P070,3,45.31,135.93
INV0001874,9/9/2023,C0872,P034,5,383.59,1917.95
INV0001875,1/11/2025,C1848,P023,5,671.66,3358.3
INV0001876,12/6/2023,C0278,P037,2,1471.13,2942.26
INV0001877,9/24/2023,C1802,P076,4,239.87,959.48
INV0001878,7/13/2024,C1262,P032,4,2107.87,8431.48
INV0001879,6/23/2024,C0075,P006,1,1118.54,1118.54
INV0001880,9/25/2023,C0803,P037,3,1471.13,4413.39
INV0001881,3/10/2024,C0492,P066,2,18.45,36.9
INV0001882,6/5/2024,C1751,P050,4,717.44,2869.76
INV0001883,1/6/2024,C1136,P039,3,38.83,116.49
INV0001884,10/13/2023,C0416,P058,1,19.95,19.95
INV0001885,7/29/2025,C1941,P044,4,29.11,116.44
INV0001886,2/25/2024,C1911,P003,5,64.03,320.15
INV0001887,4/1/2025,C0842,P006,4,1118.54,4474.16
INV0001888,2/23/2024,C1888,P039,4,38.83,155.32
INV0001889,9/11/2023,C0011,P067,2,1157.93,2315.86
INV0001890,9/27/2024,C0219,P046,4,255.6,1022.4
INV0001891,11/21/2024,C1710,P034,2,383.59,767.18
INV0001892,1/11/2025,C0036,P026,1,15.09,15.09
INV0001893,7/29/2025,C0266,P024,4,37.59,150.36
INV0001894,11/13/2023,C0628,P047,5,1479.53,7397.65
INV0001895,1/16/2024,C1036,P007,5,1171.1,5855.5
INV0001896,2/16/2025,C0982,P067,2,1157.93,2315.86
INV0001897,11/26/2024,C1051,P008,3,403.58,1210.74
INV0001898,12/29/2023,C0554,P054,3,187.68,563.04
INV0001899,2/17/2025,C1676,P019,5,42.98,214.9
INV0001900,10/30/2024,C1644,P046,5,255.6,1278
INV0001901,5/22/2024,C0491,P016,3,1146.85,3440.55
INV0001902,3/16/2025,C1233,P019,1,42.98,42.98
INV0001903,5/28/2024,C0182,P045,4,727.33,2909.32
INV0001904,5/16/2025,C1731,P075,4,95.97,383.88
INV0001905,8/3/2025,C1398,P013,5,35.78,178.9
INV0001906,2/11/2024,C0392,P075,5,95.97,479.85
INV0001907,11/3/2024,C1553,P042,3,25.06,75.18
INV0001908,2/19/2024,C1578,P041,1,428.55,428.55
INV0001909,9/21/2023,C1112,P080,5,1674.29,8371.45
INV0001910,7/7/2025,C1635,P065,4,127.04,508.16
INV0001911,6/4/2025,C0870,P049,4,1790.33,7161.32
INV0001912,10/20/2024,C1589,P048,4,1036.36,4145.44
INV0001913,1/16/2025,C0869,P046,4,255.6,1022.4
INV0001914,3/14/2025,C1801,P042,4,25.06,100.24
INV0001915,6/17/2024,C1074,P001,3,766.52,2299.56
INV0001916,1/23/2024,C1761,P077,2,825.61,1651.22
INV0001917,4/23/2025,C0404,P029,2,905.27,1810.54
INV0001918,10/31/2024,C1058,P041,4,428.55,1714.2
INV0001919,3/31/2024,C0611,P007,5,1171.1,5855.5
INV0001920,3/7/2024,C0469,P013,2,35.78,71.56
INV0001921,12/17/2024,C0188,P072,3,1085.66,3256.98
INV0001922,3/26/2024,C1001,P052,3,54.83,164.49
INV0001923,2/22/2025,C0617,P023,1,671.66,671.66
INV0001924,8/21/2024,C0409,P013,5,35.78,178.9
INV0001925,5/16/2024,C1194,P073,2,42.69,85.38
INV0001926,5/28/2024,C0076,P052,1,54.83,54.83
INV0001927,10/3/2023,C1796,P030,3,8.15,24.45
INV0001928,11/29/2023,C1911,P002,3,2202.24,6606.72
INV0001929,12/4/2024,C1837,P019,1,42.98,42.98
INV0001930,7/12/2025,C1783,P042,5,25.06,125.3
INV0001931,10/18/2024,C1584,P006,2,1118.54,2237.08
INV0001932,1/21/2024,C0292,P017,4,22.3,89.2
INV0001933,10/15/2024,C0364,P051,5,45.11,225.55
INV0001934,5/15/2024,C0446,P060,4,48.02,192.08
INV0001935,10/4/2023,C0827,P004,2,522.46,1044.92
INV0001936,6/15/2024,C0656,P011,3,49.79,149.37
INV0001937,7/14/2025,C1653,P046,3,255.6,766.8
INV0001938,10/24/2024,C0976,P078,5,663.96,3319.8
INV0001939,10/16/2024,C1729,P002,4,2202.24,8808.96
INV0001940,5/24/2025,C1238,P021,3,371.86,1115.58
INV0001941,1/7/2024,C0165,P025,4,1008.24,4032.96
INV0001942,3/24/2024,C0032,P080,5,1674.29,8371.45
INV0001943,11/3/2023,C1958,P024,5,37.59,187.95
INV0001944,3/14/2025,C1329,P032,5,2107.87,10539.35
INV0001945,1/23/2024,C0937,P003,4,64.03,256.12
INV0001946,10/26/2024,C0173,P073,5,42.69,213.45
INV0001947,11/9/2023,C0489,P062,3,24.32,72.96
INV0001948,10/16/2024,C1545,P078,2,663.96,1327.92
INV0001949,12/20/2024,C1750,P067,5,1157.93,5789.65
INV0001950,9/22/2023,C1259,P030,3,8.15,24.45
INV0001951,10/17/2023,C0905,P007,3,1171.1,3513.3
INV0001952,11/18/2024,C1354,P032,1,2107.87,2107.87
INV0001953,2/8/2025,C1209,P015,5,79.62,398.1
INV0001954,7/25/2025,C1037,P072,1,1085.66,1085.66
INV0001955,3/14/2025,C0656,P067,5,1157.93,5789.65
INV0001956,12/20/2023,C1236,P030,2,8.15,16.3
INV0001957,8/28/2024,C0708,P008,2,403.58,807.16
INV0001958,4/6/2024,C1910,P043,1,832.69,832.69
INV0001959,11/11/2024,C1935,P077,4,825.61,3302.44
INV0001960,12/1/2023,C1195,P045,1,727.33,727.33
INV0001961,5/19/2024,C0756,P065,5,127.04,635.2
INV0001962,7/1/2024,C1426,P040,4,621.13,2484.52
INV0001963,6/11/2024,C1970,P031,4,956.84,3827.36
INV0001964,6/1/2024,C0566,P023,5,671.66,3358.3
INV0001965,6/9/2024,C1264,P069,4,466.09,1864.36
INV0001966,9/22/2023,C1038,P076,5,239.87,1199.35
INV0001967,10/31/2023,C1398,P068,1,1594.04,1594.04
INV0001968,9/30/2024,C1783,P065,3,127.04,381.12
INV0001969,10/7/2024,C0870,P008,4,403.58,1614.32
INV0001970,1/11/2025,C0461,P026,1,15.09,15.09
INV0001971,7/17/2025,C1080,P014,2,388.53,777.06
INV0001972,9/4/2023,C0182,P042,2,25.06,50.12
INV0001973,1/19/2024,C0850,P041,3,428.55,1285.65
INV0001974,4/16/2025,C0624,P070,3,45.31,135.93
INV0001975,6/1/2025,C1731,P024,1,37.59,37.59
INV0001976,12/21/2023,C1935,P041,5,428.55,2142.75
INV0001977,5/6/2024,C0176,P021,4,371.86,1487.44
INV0001978,3/18/2024,C1686,P047,5,1479.53,7397.65
INV0001979,4/17/2024,C0571,P055,3,918.47,2755.41
INV0001980,11/26/2024,C1268,P021,3,371.86,1115.58
INV0001981,3/11/2025,C1331,P004,3,522.46,1567.38
INV0001982,9/17/2023,C0705,P016,1,1146.85,1146.85
INV0001983,10/12/2023,C0199,P044,3,29.11,87.33
INV0001984,2/24/2024,C0832,P014,1,388.53,388.53
INV0001985,6/23/2025,C1915,P077,1,825.61,825.61
INV0001986,6/2/2025,C1497,P041,3,428.55,1285.65
INV0001987,5/31/2025,C1591,P004,1,522.46,522.46
INV0001988,10/1/2023,C1539,P034,1,383.59,383.59
INV0001989,11/7/2023,C0814,P062,2,24.32,48.64
INV0001990,12/22/2024,C0574,P007,2,1171.1,2342.2
INV0001991,12/12/2023,C0024,P067,3,1157.93,3473.79
INV0001992,5/12/2024,C0534,P078,4,663.96,2655.84
INV0001993,9/11/2023,C1521,P035,3,159.09,477.27
INV0001994,5/7/2024,C0260,P004,5,522.46,2612.3
INV0001995,3/9/2024,C1859,P067,4,1157.93,4631.72
INV0001996,4/11/2025,C1826,P040,2,621.13,1242.26
INV0001997,5/7/2025,C0126,P025,2,1008.24,2016.48
INV0001998,8/3/2025,C1152,P073,5,42.69,213.45
INV0001999,2/6/2024,C1283,P033,4,15.22,60.88
INV0002000,6/11/2024,C0068,P078,4,663.96,2655.84
INV0002001,2/6/2025,C0924,P029,5,905.27,4526.35
INV0002002,12/10/2024,C0086,P041,1,428.55,428.55
INV0002003,4/2/2025,C1131,P029,4,905.27,3621.08
INV0002004,4/11/2024,C1274,P048,3,1036.36,3109.08
INV0002005,11/13/2024,C0285,P065,5,127.04,635.2
INV0002006,5/23/2024,C0495,P059,2,414.05,828.1
INV0002007,12/9/2023,C1346,P079,2,453.25,906.5
INV0002008,11/15/2023,C1527,P044,5,29.11,145.55
INV0002009,6/15/2024,,,1,127.04,127.04
INV0002010,3/29/2025,C0491,P010,2,465.52,931.04
INV0002011,10/27/2024,C1638,P056,1,71.66,71.66
INV0002012,4/17/2024,C1744,P026,2,15.09,30.18
INV0002013,12/15/2023,C0377,P026,1,15.09,15.09
INV0002014,7/27/2025,C1515,P076,3,239.87,719.61
INV0002015,4/13/2024,C1131,P049,4,1790.33,7161.32
INV0002016,11/8/2023,C0258,P007,4,1171.1,4684.4
INV0002017,4/27/2024,C0548,P046,4,255.6,1022.4
